Unnamed: 0,content,score,clean_content,sentiment
2683,Bisa melihat film bagus banget loh dan membuat vidio bagus dan bebas bosa juga komen dan melihat orang yang do sika bosa berteman bersama mereka,5,film bagus banget loh vidio bagus bebas bosa komen orang do sika bosa berteman,1
2684,"Tampilan short nya jelek banget, gak seperti tik tok",1,tampilan short nya jelek banget tik tok,0
2685,"bingung, makin kesini makin banyak bug nya, knp ya?",2,bingung kesini bug nya ya,0
2686,Bug ga bisa play setelah pause video,1,bug play pause video,0
2687,"Pokoknya the best deh, aku bisa liat video video panjang yang bermanfaat dan ada short nya ( tapi maximal nya 3 menit ). Bisa dapet penghargaan kalo udah 100rb subscriber. Bagusss sih. .❤️",5,pokoknya the best deh liat video video bermanfaat short nya maximal nya menit dapet penghargaan rb pelanggan bagus sih,1
2688,"Kualitas download nya ditambahin dong yang 720p, jangan standar sama rendah doang, klo standar doang burik video yg didownload, trus iklan nya dikurangi dong, masa satu video 10× iklan 😢😢",1,kualitas download nya ditambahin standar rendah doang standar doang burik video yg didownload trus iklan nya dikurangi video iklan,0
2689,pleaselah hapus itu iklan judi makin menjadi aja ini YouTube sebelumnya gak ada iklan sesat seperti itu makin hari makin banyak aja iklannya,1,pleaselah hapus iklan judi youtube iklan sesat iklannya,0
2690,Untuk devoloper knp y youtube aku sering keluar sendiri padahal saya tidak pencat keluar🙌,4,devoloper youtube pencat,1
2691,Aplikasi terbaik buat nonton dan mengisi waktu luang.,5,aplikasi terbaik nonton mengisi luang,1
2692,Menurut ku aplikasi YouTube ini lumayan tapi kadang ngeleg update terus huh,3,ku aplikasi youtube lumayan kadang ngeleg update huh,0
2693,eh YouTube ko di pause trs di play lagi gabisa dipencet lagi,1,eh youtube ko pause play gabisa dipencet,0
2694,hal buruk satu yaitu tidak bisa komentar(apalagi keyboard saya hilang dari youtube dan jika mau komentar dari short eh malah gak ada keyboard),4,buruk komentarapalagi keyboard hilang youtube komentar short eh keyboard,1
2695,"youtube ini seru aku bahkan bisa melihat film kesukaan ku seperti gacha,mukbang,jane asmr, dan juga sakura, yunia official, dan fiom kak direy❤❤❤❤❤❤",5,youtube seru film kesukaan ku gachamukbangjane asmr sakura yunia official fiom kak direy,1
2696,Menjadi platform video yang membosankan karena tidak ada hal yang menarik atau unik di beranda karena video yang di beranda video yang pernah/terkait dengan video yang lain-lain,1,platform video membosankan menarik unik beranda video beranda video pernahterkait video lainlain,0
2697,aplikasi nya udah terkenal tapi aplikasi nya agak sus dan juga kenapa bilang sus karena video Minecraft nya juga ada yang bikin rudal,5,aplikasi nya terkenal aplikasi nya sus bilang sus video minecraft nya bikin rudal,1
2698,"gajelas kocak gua download vidio malah ga bisa di buka padahal udah gua download semua, mana banyak lagi gua download nya apk kwontol, ngabisin paket doang anjg malah ga bisa di buka, di perbaiki dong gmn sihhh, SARAN BUAT SEMUANYA MAU DOWNLOAD VIDIO JANGAN DI YOUTUBE",1,gajelas kocak gua download vidio buka gua download gua download nya aplikasi kwontol ngabisin paket doang anjg buka perbaiki gimana sih saran download vidio youtube,0
2699,"Sekarang Terasa seperti biro iklan,, dikit2 iklan,",1,biro iklan dikit iklan,0
2700,"Makin lama iklan nya makin banyak, bisa² nya iklan 15 detik tapi gi bisa diskip, kadang ada yang sekali nya muncul iklan ampe 4 kali berturut, dulu dalam satu video paling iklan nya cuma 2-3 doang, sekarang makin banyak, YouTube makin jelek!!!!",1,iklan nya nya iklan detik gi diskip kadang nya muncul iklan ampe kali video iklan nya doang youtube jelek,0
2701,"Developer, Saat Saya Memutar videonya. Suara dari video nya kok lebih duluan ya daripada videonya, Itu Kenapa Ya🙏",4,developer memutar videonya suara video nya duluan ya videonya ya,1
2702,"Entah kenapa sekarang YouTube udah mulai gak benar, dalam kasus saya saat baru ingin menonton video itu kadang suka keluar sendiri dan juga kadang tidak bisa memutar video dan ada yang lebih menjengkelkan tiba-tiba ponsel saya reset sendiri seolah aplikasi YouTube menjadi berat/overload, kalo yang ini mungkin antara ponsel saya yang bermasalah atau ada kendala di aplikasi YouTube nya jadinya seperti ini. Saya hanya bisa berharap pasrah pada pengembang aplikasi YouTube nya agar diperbaiki 😮‍💨😔",1,youtube menonton video kadang suka kadang memutar video menjengkelkan tibatiba ponsel reset aplikasi youtube beratoverload ponsel bermasalah kendala aplikasi youtube nya berharap pasrah pengembang aplikasi youtube nya diperbaiki,0
2703,"Aplikasi ini seringkali saya update tapi setiap kali buka, selalu harus menuju browser. Bikin kesal. Aplikasi yang saya download ( update ) menghilang yang ada aplikasi bawaan dan tak bisa dibuka selanjutnya harus ke browser dan tak bisa save konten ke mmc.",1,aplikasi seringkali update kali buka browser bikin kesal aplikasi download update menghilang aplikasi bawaan dibuka browser save konten mmc,0
2704,"Ini aplikasi sunguh mengangu, sebagai aplikasi bawaan pula lagi, sudahlah boros data jika di pakai ketimbang melalui browser, maksa pula lagi update, padahal setelan sistem dan playstore sudah di setel ""jangan update otomatis"" tetap saja ke update sendiri.",2,aplikasi sunguh mengangu aplikasi bawaan boros data pakai ketimbang browser maksa update setelan sistem playstore setel update otomatis update,0
2705,"Sangat bagus sinyal tapi ,masih banyak ganguan masalah iklan pas lagi aktifitas tiba tiba muncul iklan & lagu lagu yang kurang mengerti bahasa lagu ,musik yang tidak relevan untuk dinikmati terimakasih .",5,bagus sinyal ganguan iklan pa aktifitas muncul iklan lagu lagu mengerti bahasa lagu musik relevan dinikmati terimakasih,1
2706,Youtube lama2 kebanyakan iklan ngeselin banget. Kita nonton enggak gratis tapi gini amat. Apa harus banget berbayar buat bisa nonton dengan nyaman tanpa iklan. Iklan hanya mengganggu kenyamanan menonton ketika memutar,1,youtube kebanyakan iklan ngeselin banget nonton gratis gini banget berbayar nonton nyaman iklan iklan mengganggu kenyamanan menonton memutar,0
2707,"Tolong benarkan bug pada aplikasi YouTube, anda sebagai pengembang aplikasi seharusnya memperhatikan aplikasi buatan anda seperti anak sendiri. Sudah dari lama kami merasakan susahnya memberikan komentar di kolom komentar! Misal ; lagi asyik mengetik tiba² tombol mengalami pembekuan dan tidak dapat diketik, terkadang video masih bisa memutar, tapi pengguna memencet layar apapun tidak akan ada respon dari aplikasi. Seperti hang. Dulu tidak pernah ada hal semacam ini. Baru kali ini!!! Perbaiki pls",2,tolong benarkan bug aplikasi youtube pengembang aplikasi memperhatikan aplikasi buatan anak merasakan susahnya komentar kolom komentar asyik mengetik tombol mengalami pembekuan diketik terkadang video memutar pengguna memencet layar apapun respon aplikasi hang kali perbaiki pls,0
2708,Tolong kembalikan yutube ke versi sebelumya /buat ke versi yutube yang simpel .versi update sekarang terlalu banyak icon tombol ketika mau mempercepat vidio tiba tiba banyak menu tombol/icon muncul sehingga sangat mengganggu bisa bikin salah pencet,5,tolong kembalikan yutube versi sebelumya versi yutube simpel versi update icon tombol mempercepat vidio menu tombolicon muncul mengganggu bikin salah pencet,1
2709,Apk YouTube ini sangat menghibur dalam video video yg sangat menarik untuk apk YouTube ini!,5,apk youtube menghibur video video yg menarik aplikasi youtube,1
2710,"Tolong diperbaiki dong ngebugnya... Developer YouTube!!! 🙏🙏🙏Dan juga, mohon YouTubenya di update terus biar youtubenya enggak eror-erorran atau loading lambat/lola",3,tolong diperbaiki ngebugnya developer youtube mohon youtubenya update youtubenya erorerorran loading lambatlola,0
2711,Nonton di tv android semakin ribet. Terlalu banyak verifikasi yang justru mempersulit pengguna,1,nonton tv android ribet verifikasi mempersulit pengguna,0
2712,"Kenapa gabisa hilangin ""tarik ke atas untuk pencarian akurat"" pas nonton? Mengganggu oy",2,gabisa hilangin tarik pencarian akurat pa nonton mengganggu oy,0
2713,"Bagus banget aplikasinya ada tutorial jalan,nafas,dan masih banyak lagi",5,bagus banget aplikasinya tutorial jalannafasdan,1
2714,Iklanya terlalu menggangu semakin kesini semakin banyak iklanya,1,iklanya menggangu kesini iklanya,0
2715,"sangat buruk,buruk banget,dikit dikit ngelg dikit dikit ngeleg,apaan si ,misal nya ada tempat nonton yg lain,saya akan nonton di sana,saya buang apk ini jauh jauh.ngeleg minta update itu normal,lh ini,gada apa apa ngeleg aja sendiri.yang ngasi bintang *lima* aneh banget🥴💩",1,burukburuk bangetdikit dikit ngelg dikit dikit ngelegapaan si nya nonton yg lainsaya nonton sanasaya buang aplikasi jauhngeleg update normallh inigada ngeleg sendiriyang ngasi bintang aneh banget,0
2716,Indonesia yang sama dengan SMA pada umumnya digunakan untuk mu ini dari terjaga dan dapat menyebabkan kerusakan terumbu karang raja ampat pemda harus melihat ini juga merupakan bagian dari➡ ordo Coleoptera lagi ya kak mengurangi mengurangi kenyamanannya lagi ya kak mengurangi kenyamanannya ga ada yg mau difollow rt aja jfb tapi ya kak mengurangi kenyamanannya lagi ya kalo krg baik ya film ini juga merupakan bagian dari genus Onthophagus tak pernah mengecewakan aku walaupun rasa sakit hati tak t,5,indonesia sma mu terjaga menyebabkan kerusakan terumbu karang raja ampat pemda ordo coleoptera ya kak mengurangi mengurangi kenyamanannya ya kak mengurangi kenyamanannya yg difollow rt jfb ya kak mengurangi kenyamanannya ya krg ya film genus onthophagus mengecewakan sakit hati,1
2717,"Mau tulis komentar di youtube , keyboard Google Malah Ngebug !!! semua udah di update , tapi mau komentar di youtube malah bug ngehang , keyboard gak bisa di klik , gak bisa hilang juga !! ugh",1,tulis komentar youtube keyboard google ngebug update komentar youtube bug ngehang keyboard klik hilang ugh,0
2718,Acara bagus tapi sayang dak bisa di buka lagi sayang sekali dak bisa di tonton lagi acara nya .,5,acara bagus sayang dak buka sayang dak tonton acara nya,1
2719,"Sering banget pas liat video yg ada cc nya saat iklan subtitle nya menghilang, sumpah bikin nggak nyaman banget!!!",1,banget pa liat video yg cc nya iklan subtitle nya menghilang sumpah bikin nyaman banget,0
2720,Bugnya di update terbaru perbaiki dong,1,bugnya update terbaru perbaiki,0
2721,Maaf min ini kenapa ya youtube nya dari tadi keluar-luar mulu kok gk bisa buat di download si,4,maaf min ya youtube nya keluarluar mulu gk download si,1
2722,"bug nonton video selalu freeze di tengah. saya sudah coba pakai 3 hp berbeda 3 internet bebeda, tapi sama saja",1,bug nonton video freeze coba pakai hp berbeda internet bebeda,0
2723,"Ini kenapa youtube kalau di paus, gk mau di putar lagi",2,youtube paus gk putar,0
2724,Kenapa jadi mahal bgt yaa 77 ribu perbulan...biasa sayaa cuma 65ribu perbulan! Tolong perbaiki,2,mahal banget yaa ribu perbulanbiasa sayaa ribu perbulan tolong perbaiki,0
2725,"bermanfaat dan bagus, menarik dan sudah 100% optimal.",5,bermanfaat bagus menarik optimal,1
2726,Sumpahh dah ngeselin banget sihh mau buat emoji cat eh pas aku mau geser emoji yang pengen aku geser malahan yang kena geser emoji lain !! Mana Lo suka hack orang yang jarang upload sih coba aja jangan hack2 ch org bikin org marah tau gak !!!,1,sumpahh dah ngeselin banget sihh emoji cat eh pa geser emoji pengen geser kena geser emoji lo suka hack orang jarang unggah sih coba hack ch orang bikin orang marah,0
2727,Sangat bagus walaupun banyak iklan nya tapi saya tetap bersyukur bisa melihat vidio di YouTube mohon iklan nya dibuat lebih sedikit yang muncul terimakasih waslammualaikum warahmatullahi wabarakatu,5,bagus iklan nya bersyukur vidio youtube mohon iklan nya muncul terimakasih waslammualaikum warahmatullahi wabarakatu,1
2728,Seru bgtt bisa apa aja cari vidio aku jadi yutuber makasih ya yutube tapi sayang sekali iklan nya tapi gpp dehh yg penting bagus,5,seru bgtt cari vidio yutuber makasih ya yutube sayang iklan nya gpp dehh yg bagus,1
2729,Mantap tapi kenapa kalau simpan vidio ke galeri harus berlangganan hah,5,mantap simpan vidio galeri berlangganan hah,1
2730,Sumpah YouTube sekarang sama YouTube dulu bedah banget soal nya yang sekarang ngeleg parah ahhh jadi males guaaa lebih enakan yang dulu sih walaupun yang dulu video nya agak jelek huuhh 🤕🤕🤕,1,sumpah youtube youtube bedah banget nya ngeleg parah ah male gua enakan sih video nya jelek huuhh,0
2731,Tolong di perbaikin jaringan lancar buffring2 gk jelas payah aplikasi youtube ini gk jelas,1,tolong perbaikin jaringan lancar buffring gk payah aplikasi youtube gk,0
2732,Banyak penga Laman sayaa fengam yoitube karena bisa nonton dan bisa juga dengar lagu,5,penga laman sayaa fengam yoitube nonton dengar lagu,1
2733,Bagus banget aplikasi nya tapi ya perbaiki lagi bug bug yang di kritik orang pengguna YouTube tapi kaya di hp android lama itu harus pakai browser ya kan ribet kalo pakai aplikasi mudah pakai nya saranin bisa pakai aplikasi,5,bagus banget aplikasi nya ya perbaiki bug bug kritik orang pengguna youtube kaya hp android pakai browser ya ribet pakai aplikasi mudah pakai nya saranin pakai aplikasi,1
2734,Y sangat menghibur..tapi banyak iklannya ✋🏻✋🏻😇,2,nan,0
2735,"Mohon maaf kepada yang terhormat admin YouTube tolong agar segera perbaiki secepatnya karena ada bug pada YouTube dalam beberapa hari ini YouTube dalam masalah mulai dari play video tiba² jadi diam tidak bisa di play lagi, gambar video buffering,kadang tidak ada suara, gambar video pecah². Jadi kurang nyaman untuk nonton YouTube mulai dari live streaming dan primer video dan ulang video. Kemungkinannya versi update terbaru ada bug harus uninstal update terbaru baru normal kembali YouTube nya.",5,mohon maaf terhormat admin youtube tolong perbaiki secepatnya bug youtube youtube play video diam play gambar video bufferingkadang suara gambar video pecah nyaman nonton youtube langsung menyiarkan primer video ulang video versi update terbaru bug uninstal update terbaru normal youtube nya,1
2736,"Kenaikan harga tidak sesuai dengan kualitas, unsub premium 👎",1,kenaikan harga sesuai kualitas unsub premium,0
2737,Google pliss lah njing bug komen gak pernah di fix monyet keyboard jadi stuck cukup lama Ampe close tiba2,2,google pliss njing bug komen fix monyet keyboard stuck ampe close,0
2738,"Kalau kalian ingin memberi masukan ataupun kritik, aku sarankan kalian pilih setelan di YouTube, kemudian ""Tentang"", dan ""Kirim masukan"". Selesai.",4,masukan kritik sarankan pilih setelan youtube kirim masukan selesai,1
2739,Ajg sinyal udah bagus tetep loading loading loading muter macam pala kau 🤬🤬🤬🤬🤬🤬,1,ajg sinyal bagus tetep loading loading loading muter pala kau,0
2740,"User interface makin aneh, tidak nyaman 👎👎",1,user interface aneh nyaman,0
2741,"Vidio 73 download saya offline dan ternyata update, saya update dan ternyata harus download lagi yang udah di dowload gimana nih ganti dong data saya gk mau saya, belom saya tonton parah nih kalo gk di jawab saya akan coba sebar kan permasalahan ini",1,vidio download offline update update download dowload gimana ganti data gk tonton parah gk coba sebar permasalahan,0
2742,Sekarang jujur jelek banget dari segi fitur layar kecil di bawah kalau udh layar kecil di bawah itu ga bisa balik lagi ke fullscreen,1,jujur jelek banget segi fitur layar layar fullscreen,0
2743,Terdapat bug di versi terbaru dimana video short tidak dapat di putar dan video berjalan di resolusi rendah dengan kecepatan internet stabil,1,bug versi terbaru dimana video short putar video berjalan resolusi rendah kecepatan internet stabil,0
2744,Tolong dah buat ketik tagar video short dan video lainnya di banyakin jangan 100 kata doang ga cukup 2000 katalah buat tagarnya dan juga live YouTube jangan 50 subcriber berat harus 10 subcriber atau ga ada subcriberlah kaya instagram tolong ya tambahin 2000 kata buat tagar video jadi ga penuh lagi banyakin buat konten video YouTube di tagar,1,tolong dah ketik tagar video short video banyakin doang katalah tagarnya langsung youtube subcriber berat subcriber subcriberlah kaya instagram tolong ya tambahin tagar video penuh banyakin konten video youtube tagar,0
2745,"Knp skrng jadi jelek gini sih youtube, looks nya kek aplikasi jadul, setiap mau full layar pasti gak bisa malah ngestuck, balikin lagi lah ke youtube yg dulu",1,knp skrng jelek gini sih youtube look nya kek aplikasi jadul full layar ngestuck balikin youtube yg,0
2746,Sekarang YouTube banyak error nya kayak misal aku nonton video mau lihat video rekomendasi dengan hp dimiringkan malah balik sendiri ke video nya mau ubah ke hp di berdiri kan juga susah,1,youtube error nya kayak nonton video lihat video rekomendasi hp dimiringkan video nya ubah hp berdiri susah,0
2747,Masa udh d update TPI GK bisa d buka d aplikasi makin lama makin aneh you tobe,1,update tpi gk buka aplikasi aneh you tobe,0
2748,aplikasi ini sangat bagus dan apa aja ada serba ada mau nonton apa aja ada sangat bagus,5,aplikasi bagus serba nonton bagus,1
2749,makin di update malah banyak bug nya lucu,1,update bug nya lucu,0
2750,Ui nya yang sekarang kurang nyaman karena setiap mengeser dari atas ke bawah video selalu ter pause,3,ui nya nyaman mengeser video ter pause,0
2751,Sangat bagus untuk semua yang di luar Indonesia semoga sehat selalu ya YouTube anak anak maupun dewasa orang tuanya,5,bagus indonesia semoga sehat ya youtube anak anak dewasa orang tuanya,1
2752,youtube nya bagus Tapi banyak apdet ny sih jadi aku beri Bintang gag jadi empat dua,2,youtube nya bagus apdet ny sih bintang gag,0
2753,Bug woi videonya gabisa diperjelas tombol tombolnya ga bisa diilangin,1,bug woi videonya gabisa diperjelas tombol tombolnya diilangin,0
2754,luar biasa. tidak ketinggalan sama apk lain. selalu update,5,ketinggalan aplikasi update,1
2755,Aplikasi ini ya bagus tpi tapi ngelek padahal jaringan saya baik baik aja tapi saya geser ke bawah gak bisa bug yang sangat dasyat harus di perbaiki pihak yutube gara gara di abgred yutube jadi ngelek jadi buk jadi susah di geser tolong di perbaiki ya pihak yutube Terima kasih 🙏🙏🙏🙏🙏🙏🙏,1,aplikasi ya bagus tpi ngelek jaringan geser bug dasyat perbaiki yutube gara gara abgred yutube ngelek buk susah geser tolong perbaiki ya yutube terima kasih,0
2756,"Youtube tuh gk bagus!karna ada yg mencuri akun gua,knp gk ada sistem yg menjaga keamanan akun?saya jadi kecewa!usaha suscriber saya jadi diambil org lain!terpaksa menghapus youtube dan mengulangi vedio youtube dari awal!!!!",1,youtube gk baguskarna yg mencuri akun guakenapa gk sistem yg menjaga keamanan akunsaya kecewausaha suscriber diambil orang lainterpaksa menghapus youtube mengulangi vedio youtube,0
2757,semakin edan edanan. iklanya. bisa. 5 x. lbih. muncul. nonton flm. jdi g nyaman ah,1,edan edanan iklanya lbih muncul nonton flm jdi nyaman ah,0
2758,Aplikasi yang bisa menghibur diri sendiri di saat gabut luar biasa YouTube bintang 5 buat YouTube.,5,aplikasi menghibur gabut youtube bintang youtube,1
2759,Tolol jadi gak jelas suka mundur sendiri durasi nya kalo lagi play vidio,1,tolol suka mundur durasi nya play vidio,0
2760,"Jelek tampilan beta version nya, jangan aneh"" dah lu yutup kek biasa aja udh jangan update"" tampilan",1,jelek tampilan beta version nya aneh dah lu yutup kek update tampilan,0
2761,"Gini,kenapa aku nya udah subscribe channel nya orang,di list orang nya ga ada aku nya itu kenapaa YouTube kenapaaa",1,ginikenapa nya subscribe saluran nya orangdi list orang nya nya kenapaa youtube kenapa,0
2762,Banyak iklan parah ni YouTube gak guna juga minta update melulu,1,iklan parah ni youtube update melulu,0
2763,Kenapa YouTube kok langsung hilang tiba tiba,3,nan,0
2764,"Short yang sangat bermasalah!! 1.iklan di short sudah mirip seperti malware 2-3 kali scroll muncul iklan.. 2.(sebelum di update)iklan sudah di blokir tetapi tetap saja muncul (anda tidak akan melihat iklan ini lagi) hanya sebuah hiasan yang tidak ber efek!(mantab!!sehabis di update malah tidak bisa memblokir/menyembunyikan iklan yang spam di short) 3.di salah satu konten,misal nya Reaction,sudah di klik ""tidak tertarik"" eh malah kebawah nya konten reaction semua!! perbaiki fitur fitur tersebut..",1,short bermasalah iklan short malware kali scroll muncul iklan updateiklan blokir muncul iklan hiasan ber efekmantabsehabis update memblokirmenyembunyikan iklan spam short salah kontenmisal nya reactionsudah klik tertarik eh kebawah nya konten reaksi perbaiki fitur fitur,0
2765,Aku suka sekali karena banyak hiburan yang dicari.,5,suka hiburan dicari,1
2766,"Enak versi dulu, download bisa di 720 & 1080, selarang ribet harus preimuim dulu, udah untung gede dari iklan masih ngambil untung dari premium, terlalu KAPITALIS, SAMPAH!!!!",1,enak versi download selarang ribet preimuim untung gede iklan ngambil untung premium kapitalis sampah,0
2767,bagus bisa nonton vidio apapun tinggal cari terus bakal muncul vidio yg anda inginkan,5,bagus nonton vidio apapun tinggal cari muncul vidio yg,1
2768,"Makin kesini video yang di download makin eror tiap download video terus keluar aplikasi ditinggal bentar ke wa terus matiin data mau nonton video download malah eror ada tulisan ""wajib isi premium"" maksa banget sih udh dapet duit dari kita² yang nonton iklan cuman gk ngisi premium aj mau di paksa kayak gitu kalau eror dari coding aplikasinya ya harap di benerin",1,kesini video download eror download video aplikasi ditinggal bentar wa matiin data nonton video download eror tulisan wajib isi premium maksa banget sih dapet duit nonton iklan cuman gk ngisi premium paksa kayak eror coding aplikasinya ya harap benerin,0
2769,"Setiap ingin di buka, selalu ada tulisan, ( Aplikasi ini tidak kompatibel lagi dengan perangkat anda, harap hubungi developer untuk info lebih lanjut) tlong masukan nya bagai mana cara. Menghubungi developer nya, trima kasih..",2,buka tulisan aplikasi kompatibel perangkat harap hubungi developer info tlong masukan nya menghubungi developer nya trima kasih,0
2770,banyak bug anjay dari mulai ga bisa play video sama banyak lagi,5,bug anjay play video,1
2771,Iklan youtube sangat mengganggu.. semoga iklan tidak ada yg minat.. bangkrut,1,iklan youtube mengganggu semoga iklan yg minat bangkrut,0
2772,Setelah update cuma iklannya aja yang GK ngebug ngebug. Selebihnya ngebug semua,1,update iklannya gk ngebug ngebug selebihnya ngebug,0
2773,Harga berlangganan mahal belum pajak nya apalagi paket keluarga turunkan bos harganya,1,harga berlangganan mahal pajak nya paket keluarga turunkan bos harganya,0
2774,Saya sangat kecewa dengan yt knp setiap saya upload video tentang buat paper squishy selalu saja ternonaktifkan komen nya apakah yt melarang squishy?saya kecewa berat benar² kecewaaa,1,kecewa youtube unggah video paper squishy ternonaktifkan komen nya youtube melarang squishysaya kecewa berat kecewa,0
2775,Aplikasi ini berguna banget aku bisa menggapai cita-citaku yaitu jadi youtuber,5,aplikasi berguna banget menggapai citacitaku youtuber,1
2776,"Ini kenapa video yang udah saya download itu ngak bisa diputar padahal udah hampir 2gb video yang gua download masa harus ngulang download lagi sih, untuk developer youtube lu itu tolol goblog perbaiki lagi tu aplikasi kalo ngak mati aja lu😡😡🤬🤬",1,video download ngak diputar gb video gua download ngulang download sih developer youtube lu tolol goblog perbaiki tu aplikasi ngak mati lu,0
2777,Sepertinya YouTube sudah mulai kekurangan konten... Karena berkali2 saya selalu Jumpa konten dan chanel yang sama dalam beberapa hari... Jadi saya memilih beralih ke platform lain.,5,youtube kekurangan konten berkali jumpa konten chanel memilih beralih platform,1
2778,"Kebanyakan iklan, iklan terlalu lama dan tidak bisa di skip lagi. Lebih bagusan youtube short daripada nonton full video. Video kecil gek lebih panjangan iklan daripada videonya sendiri. Mikir youtube",1,kebanyakan iklan iklan skip bagusan youtube short nonton full video video gek panjangan iklan videonya mikir youtube,0
2779,kebanyakan iklan skrng jdi ngga asik dengar musik . apalagi ga bisa di download. ngga seperti app yng di sebelah,1,kebanyakan iklan skrng jdi ngga asik dengar musik download ngga app yng sebelah,0
2780,Filem nya bagus semua tapi pas saya mau nonton grafik nya kok jadi burik terus saya normal kan grafik nya kok malah ngelag tolong lah ya di perbaiki defeloper,3,filem nya bagus pa nonton grafik nya burik normal grafik nya ngelag tolong ya perbaiki defeloper,0
2781,Namanya juga aplikasi dlm handphone jadi sangat bermanfaat buat kita yg suka atau sering nonton lebih cepat dan bermanfaat terimakasih atas semuanya 🤗🥳🥰,5,namanya aplikasi handphone bermanfaat yg suka nonton cepat bermanfaat terimakasih,1
2782,maaf tolong perbaiki soalnya download video nya lama,4,maaf tolong perbaiki download video nya,1
2783,Kenapa ya min pas aku kluar video trus masuk ke video gak bisa di pencet?,5,ya min pa kluar video trus masuk video pencet,1
2784,apapun bisa di tonton mau itu video dan shorts semua nya sangat amat seru 👍👍,5,apapun tonton video video pendek nya seru,1
2785,"You tube memang mantap betul ,, sangat bermanfaat ,inovatif & menghibur ..🙏",5,you tube mantap bermanfaat inovatif menghibur,1
2786,Bang bisa gak durasi vidio shorts lebih panjang dikit kira kira 3 menit bisa kan bang,5,bang durasi vidio video pendek dikit menit bang,1
2787,Mantap tapi ada sedikit bug sihh,3,mantap bug sihh,0
2788,Pengalaman ku tak bisa lagi menahan diri untuk tidak melakukan apa-apa termasuk berolahraga bisa menyebabkan seseorang bisa menyebabkan seseorang tidak akan ada di dalam negeri maupun swasta di wilayah kabupaten Malang naik di dalam negeri maupun luar bisa menyebabkan seseorang bisa jadi merupakan salah seorang anggota dalam negeri dan Kenapa gak bisa di android 5-,5,pengalaman ku menahan apaapa berolahraga menyebabkan menyebabkan negeri swasta wilayah kabupaten malang negeri menyebabkan salah anggota negeri android,1
2789,"Why youtube, gw upload vidio, tapi pas udh ke upload malah hilang vidionya, itu gimana YouTube, padahal vidionya ku setting publik loh, tolong di benerin YouTube!!!!",3,why youtube unggah vidio pa unggah hilang vidionya gimana youtube vidionya ku setting publik loh tolong benerin youtube,0
2790,"Youtube tetap aplikasi terbaik, menurut saya malah lebih baik dari ""Tiktok"" karena durasi video²nya lebih panjang dan Youtube ada fitur sewa film² komersial 👍🏻",5,youtube aplikasi terbaik tiktok durasi videonya youtube fitur sewa film komersial,1
2791,kalo gak ada paket bisa nonton video download gitu aja sih dari gua🙏🙏😉😉,5,paket nonton video download sih gua,1
2792,Bagus sekali karena bisa download film favorit tapi aku gak ada nonton horor malah dimunculin itu saja yang per diperbaiki,5,bagus download film favorit nonton horor dimunculin diperbaiki,1
2793,"Tidak bisa off kan fitur superthanks di YouTube hp, masa tiap mau berikan komen di video diminta sumbangan superthanks, perbaiki lagi fiturnya, agar bisa pilih komentar biasa atau komentar superthanks.",1,off fitur superthanks youtube hp komen video sumbangan superthanks perbaiki fiturnya pilih komentar komentar superthanks,0
2794,Woiiii bug iklan kalian perbaiki. Jangan iklannya aja kalian perbanyak dalam satu video. Setiap nonton video di pertengahan pasti selalu ada bug iklan yang tidak muncul jadi nya video tidak mau berjalan cuma loading2 saja. Sangat menggangu sekali harus buka tutup aplikasi,1,woii bug iklan perbaiki iklannya perbanyak video nonton video pertengahan bug iklan muncul nya video berjalan loading menggangu buka tutup aplikasi,0
2795,Tolong buat fitur bisa pilih beberapa video dan secara otomatis pindah ke video berikut nya setelah video pertama selesai,3,tolong fitur pilih video otomatis pindah video nya video selesai,0
2796,*Tidak bisa lagi di buka sih gimana caranya sih aku pengen liat youtube loh😭😭😭😭😭 aku udh pencet updete tapi malah ke sini bukan nya bener malah ke sini ihh sebel dan saya sedang updet ternyata harus di hapus terus updet tohh...,1,buka sih gimana sih pengen liat youtube loh pencet updete nya bener ihh sebel updet hapus updet tohh,0
2797,Aplikasi nya bagus banget . Bisa buat channel YouTube,5,aplikasi nya bagus banget saluran youtube,1
2798,"Tambahkan fitur blokir channel, iklannya ganggu amat, bikin stress, depresi",1,tambahkan fitur blokir saluran iklannya ganggu bikin stress depresi,0
2799,"Saya suka nonton di you tube,semua film yg kita inginkan bisa kita buka,film favorit saya drakor saya selalu membukanya di you tube,hanya 1 aja aq kura suka iklannya yg bikin bosan,itu aja,TPI tetap q kasih bintang5 supaya aplikasi you tube makin banyak film film baru yg akan di tayangkan.",5,suka nonton you tubesemua film yg bukafilm favorit drakor membukanya you tubehanya aq kura suka iklannya yg bikin bosanitu sajatpi kasih bintang aplikasi you tube film film yg tayangkan,1
2800,Bagus aplikasinya melihat video dan bisa buat konten☺️☺️☺️☺️☺️🎉🎉🎉🎉🎉,5,bagus aplikasinya video konten,1
2801,Yang terbaik dalam menghibur orang² setres. Dan mengumpulkan mereka dalam satu platform.👌🏻 Sekali scroll ke bawah ga bisa berhenti. Ngabisin kuota asli. Saran buka APK ini pas ada Wifi aja. Atau pny paket dg nominal GB yg banyak. 🤭,5,terbaik menghibur orang setres mengumpulkan platform scroll berhenti ngabisin kuota asli saran buka apk pa wifi pny paket dg nominal gb yg,1
