Unnamed: 0,content,score,clean_content,sentiment
1264,"Tolong perbaiki lagi game play nya suka stuck loading ketika jaringan tidak stabil, itu yg buat saya tidak nyaman saat bermain, awal nya enjoy tapi setelah koneksi tidak stabil sedikit stuck loading/freeze, tolong di ubah lagi untuk masalah game play, kalo memang tidak di gubris komentar mungkin saya akan kasih bintang 1 untuk ke semua game anda.",1,tolong perbaiki game play nya suka stuck loading jaringan stabil yg nyaman bermain nya enjoy koneksi stabil stuck loadingfreeze tolong ubah game play gubris komentar kasih bintang game,0
1265,"Matchmaking jelek, sering dapetin lawan yg jago sedangkan di tim sering dapat yg afk dan feed enemy. Sudah lossstrike 10x masih dikasih tim bot. Mungkin ulah penjoki rank yg bikin kek gini, kalau tidak segera diatasi developer pasti banyak yg pindah ke game sebelah.",1,matchmaking jelek dapetin lawan yg jago tim yg afk beban enemy lostrike dikasih tim bot ulah penjoki peringkat yg bikin kek gini diatasi developer yg pindah game sebelah,0
1266,Karna gamenya ngelag-ngelag dan sistem penyelesaiannya tidak benar masih bagusan game sebelah punya moonton penyelesaian akhirny udah tepat dan sesuai ngelagnya juga udah dikurangi klo protes suka ngelag berarti itu di jaringan di hp Lo yg burik ato kena cheat dari musuh. Sebenarnya game ini cukup bagus ya hanya saja sering kali saya ketika muncul di tampilan awal ketika bersiap ingin bertempur saya suka ngelag di loading ke 97% padahal jaringan di saya itu stabil. Jadi mohon untuk adil.🗿🗿,2,karna gamenya ngelagngelag sistem penyelesaiannya bagusan game sebelah moonton penyelesaian akhirny sesuai ngelagnya dikurangi protes suka ngelag jaringan hp lo yg burik kena curang musuh game bagus ya kali muncul tampilan bertempur suka ngelag loading jaringan stabil mohon adil,0
1267,"sbnernya ini game bagus, cuman kekuranganya di match aja, masa ga konsisten banget lawannya. capek banget padahal udah tinggal satu bintang lagi ke GM tpi gara"" ada pemain yg ga seimbang sma tim jadi turun lg bintangnya. boro"" klo match selanjutnya menang kadang dapet dark sistem terus, kalau kayak gini terus lama"" ya bosan saya main game ini. bukannya fun malah stress, lalu kdng ad pemain pakai 2 hero kyk mid/farm di mode ranked tp beda lane, apakah blh seperti ini? bukannya curang yaaa?",1,sbnernya game bagus cuman kekuranganya match konsisten banget lawannya capek banget tinggal bintang gm tpi gara pemain yg seimbang sma tim turun bintangnya boro match menang kadang dapet dark sistem kayak gini ya bosan main game fun stress kdng ad pemain pakai hero kyk midfarm mode peringkat beda lane blh curang ya,0
1268,"Game nya keren🤩🤩 ngasih skin epik gratis dan lain lain nya sumpah betah banget main game ini🤗kayak punya akun termahal padahal dari hadia gratisan😂😂😂tapi gak papa kok😆walau pun gratisan,kayak punya skin mahal🤩 dan main rank gak ada yg ngetroll / ngomong kasar😁😁😁 trimakasaih game HOK udah menjadi game terbaik yg bikin mood ku naik😍main heronya juga seruuu bangettt...😖😖😖 dan trimakasih udah di baca😘😘😊",5,game nya keren ngasih skin epik gratis nya sumpah betah banget main game inikayak akun termahal hadia gratisantapi papa kokwalau gratisankayak skin mahal main peringkat yg ngetroll ngomong kasar trimakasaih game hok game terbaik yg bikin mood ku naikmain heronya seru banget trimakasih baca,1
1269,"Mungkin saya cuma menyarankan perbaikan di sistem match, sistem match sangat tidak seimbang, banyak sekali player bot/kurang ahli dalam game, lama"" Kalo gini ceritanya player mu bakal kabur semua, dari keseluruhan emang udah bagus, cuma matchmaking aja yang harus diperbaiki",1,menyarankan perbaikan sistem match sistem match seimbang player botkurang ahli game kalo gini ceritanya player mu kabur emang bagus matchmaking diperbaiki,0
1270,"Jaringan udah bagus, sinyal nya udah full dan kenapa jaringan nya selalu tinggi 328ms mulu dah kalau udah masuk game.Padahal dilobby Fps 30 dan 20ms, Yang paling aneh disaat main Jaringan nya 328+ terus dan pas mati malah normal lagi. (MAKIN UPDATE MAKIN PARAH)",1,jaringan bagus sinyal nya full jaringan nya mulu dah masuk gamepadahal dilobby fps aneh disaat main jaringan nya pa mati normal update parah,0
1271,Yah memang game nya bagus banyak yang menarik dan seru tapi ada satu kesalahan yang buat aku kesal yaitu di saat pertengahan permaina tiba-tiba game nya pada berhenti bergerak padahal disitu jaringan nya masih stabil dan di situ juga aku harus login ulang udh login ulang nya lama lagi ini ada satu lagi kadang tempat arena nya berubah jadi warna ungu tolong di perbaikan masalah hal ini karena gk enak kalu sering terjadi tolong nya🙏🙏,1,yah game nya bagus menarik seru kesalahan kesal pertengahan permaina tibatiba game nya berhenti bergerak disitu jaringan nya stabil situ login ulang login ulang nya kadang arena nya berubah warna ungu tolong perbaikan gk enak kalu tolong nya,0
1272,"kurang hd tidak seperti game moba ml, tolong sistem build nya mudah dipahami dan jg sistem rank nya agar dipermudah agar bertemu dngn lawn yang seimbang, sering lag dan joystick nya tidak enak dimainkan kaku tidak licin. Nanti kalau sudah diperbaiki saya kasih Bintang 5 thank you.",1,hd game moba ml tolong sistem build nya mudah dipahami sistem peringkat nya dipermudah bertemu dngn lawn seimbang lag joystick nya enak dimainkan kaku licin diperbaiki kasih bintang thank you,0
1273,"Saya suka main hok, tp saya kasih 1 bintang, karena menurut saya ada sesuatu yg aneh pada sistem perhitungan penilaian saat sesudah menyelesaikan pertandingan, saya berkali-kali dapat tim yg gak bagus dalam game play, saya di situ berusaaha untuk memenangkannya dg permainan terbaik saya. Tp saat sesudah selesai pertandingan penilaian yg saya dapat tidak memuaskan, padahal saya cek di matriknya saya bandingkan dg yg mpv saya lebih unggul, tp kok jadi nomor 2. Sungguh sangat kecewa.",1,suka main hok kasih bintang yg aneh sistem perhitungan penilaian menyelesaikan pertandingan berkalikali tim yg bagus game play situ berusaaha memenangkannya dg permainan terbaik tp selesai pertandingan penilaian yg memuaskan cek matriknya bandingkan dg yg mpv unggul nomor sungguh kecewa,0
1274,"Grafik elit, ganti profil sulit Udah milih foto berulang-ulang sama aja restart mulai ulang dari awal lagi gak tau diluar sana ada yang mengalami atau tidak tapi hal kecil seperti ini nyatanya sangat mengganggu, alasan mengapa ingin mengganti profile avatar adalah supaya tampilan lebih menarik karena pilihan avatar yang tersedia terlihat seperti poster mainan untuk anak-anak dibawah 5 tahun, sedangkan yang bermain game ini rata-rata remaja dan orang dewasa. Terimakasih",1,grafik elit ganti profil sulit udah milih foto berulangulang restart ulang diluar mengalami mengganggu alasan mengganti profile avatar tampilan menarik pilihan avatar tersedia poster mainan anakanak dibawah bermain game ratarata remaja orang dewasa terimakasih,0
1275,"Poin reputasi turun terlalu banyak, padahal pelanggaran pertandingan disebabkan tim yang tidak kooperatif. Sungguh kecewa dengan sistemnya. Sekarang tidak bisa main lagi karna poin reputasi turun dibawah 80. Belum lagi tim yang bersangkutan malah tidak mendapat pelanggaran yang setimpal.",1,poin reputasi turun pelanggaran pertandingan disebabkan tim kooperatif sungguh kecewa sistemnya main karna poin reputasi turun dibawah tim bersangkutan pelanggaran setimpal,0
1276,"Dari grafik dan desain didalam game udh lumayan bagus.. Tpi menurut saya yang kurang itu di bagian ketika msuk kedalam draftpick hero pemain ke bingungan harus pilih hero .. Krna distu hero mage, marksman, fighter tank atau suport tidak di pisah kan.. Atau tidak di buat keterangan sehingga menyulitkan pemain dalam memilih hero. Trus saya juga kurang nyaman dengan tampilan item yang hrus di beli untuk setiap hero dalam setiap pertandingan..",2,grafik desain didalam game lumayan bagus tpi msuk kedalam draftpick hero pemain bingungan pilih hero krna distu hero mage marksman fighter tank suport pisah keterangan menyulitkan pemain memilih hero trus nyaman tampilan item hrus beli hero pertandingan,0
1277,"Semakin naik tier semakin para dark systemnya, padahal tinggal satu kali main lagi, ke tier diamond saja sulit sekali, kalau Hero nya sudah imbang damage nya, tadinya saya kasih 5 bintang, tapi maaf saya kecewa dan tidak semangat lagi main, jadi saya sengaja asal pilih Hero di rank biar turun saja sekalian, kecewa berat, bahkan lebih para dark systemnya daripada MLBB. Semoga kedepannya lebih baik, lama-lama saya ingin tinggalkan game ini, padahal dulunya saya menantikan untuk dapat download.",4,tier dark systemnya tinggal kali main tier diamond sulit hero nya imbang damage nya kasih bintang maaf kecewa semangat main sengaja pilih hero peringkat turun kecewa berat dark systemnya mlbb semoga kedepannya lamalama tinggalkan game dulunya download,1
1278,"Sebetulnya gamenya sudah bagus, gameplay tidak membosankan, dan ramah untuk HP low-end, tapi ada satu kekurangan yang mana itu sangat menggangu, yaitu optimasi main menu nya yang sangat kurang ,bahkan untuk masuk ke dalam squad pun harus menunggu sekitar 20 detik, dan saat pemilihan Hero pun sering tidak sempat memilih Hero sama sekali, tolong untuk di perbaiki karena saya merasa tidak nyaman dengan hal tersebut. Oh iya satu hal lagi yaitu tolong fix bug yang menguras banyak kuota. Terimakasih",5,gamenya bagus gameplay membosankan ramah hp lowend kekurangan menggangu optimasi main menu nya masuk squad menunggu detik pemilihan hero memilih hero tolong perbaiki nyaman oh iya tolong fix bug menguras kuota terimakasih,1
1279,"Nggak sesuai ekspektasi, kenapa saat bermain selalu di kasih teman yg nggak ngerti lane sama posisi tim, seolah-olah komputer yg bermain, berharapnya permainan yg seimbang, malah di kasih dark sistem terus.",1,nggak sesuai ekspektasi bermain kasih teman yg ngerti lane posisi tim seolaholah komputer yg bermain berharapnya permainan yg seimbang kasih dark sistem,0
1280,"mengapa setelah update diplaystore semua data game menghilang dan mengulang download dari 0% ,kejadian itu tidak hanya satu kali tapi berulang kali.",3,update diplaystore data game menghilang mengulang download kejadian kali berulang kali,0
1281,"harus diakui HOK ini lebih kompleks dalam segala aspek, kalo dibandingin sama ML ram 2GB pun masih bisa main walaupun terkadang Frame Drop, tapi HOK ini 2X lebih parah bahkan FC, menurut saya ini krusial apalagi baru rilis Gobal masa sudah berat gini. Lalu bagaimana kedepannya? Kalau seperti ini bagaimana mau bersaing dengan ML untuk pasar Asia Tenggara apalagi Indonesia dengan FanBase dan e-sport yang besar..",1,diakui hok kompleks aspek dibandingin ml ram gb main terkadang frame drop hok parah fc krusial rilis gobal berat gini kedepannya bersaing ml pasar asia tenggara indonesia fanbase esport,0
1282,"Fitur chat masih suka ngebug tiba tiba pesan hilang sama delay untuk menerima pesan, mic dalam loby gak berfungsi udah di idupin tidak mengeluarkan ataupun menangkap suara dari orang lain, sistem pemilihan ban hero sangat kaku dan minim fitur, dan satu lagi saat event saint seiya kode penukaran punya saya terkena sensor saat di share ini yang paling gak bisa di terima, masa ada event kek gitu????",1,fitur chat suka ngebug pesan hilang delay menerima pesan mic loby berfungsi idupin mengeluarkan menangkap suara orang sistem pemilihan ban hero kaku minim fitur event saint seiya kode penukaran terkena sensor share terima event kek,0
1283,"Optimalkan saat login sangat susah, rekomendasi evnt yang muncul sangat mengganggu karena susah di skip,dan saat terjadi lag hero jalan sendiri yg bikin saya dan tim rugi dan saat login harap ada fitur nonanimasi saat login,ini yg bikin susah/lama buat masuk game apabila game tiba2 relog.",1,optimalkan login susah rekomendasi evnt muncul mengganggu susah skipdan lag hero jalan yg bikin tim rugi login harap fitur nonanimasi loginini yg bikin susahlama masuk game game relog,0
1284,"Tolong untuk hukuman player yang bermasalah itu hukumannya lebih di tambah jangan cuma pengurangan poin yang sedikit, dan untuk keseimbangan match harus sama tiernya, kalaupun berbeda tingkat, harus di samakan dengan rank lawannya",3,tolong hukuman player bermasalah hukumannya pengurangan poin keseimbangan match tiernya berbeda tingkat samakan peringkat lawannya,0
1285,"Game nya bagus grafik juga bagus,apalagi dengan gameplay,cuman satu kenapa kalo kita ketemu player Philipina selalu kalah.matchmaking banyak darksistemnya malah makin parah nih, banyak player yg coba Hero di mode rank",1,game nya bagus grafik bagusapalagi gameplaycuman ketemu player philipina kalahmatchmaking darksistemnya parah player yg coba hero mode peringkat,0
1286,"Coba di perbaiki, masa iya baru 5 match grafik nya turun sendiri, game jadi patah"". Game sebelah gw main satu maleman aman"" Aja tuh. Masa iya gw pindah lagi ke game sebelah. Sama pembersihan setelah match, itu terlalu lama Loading nya",2,coba perbaiki iya match grafik nya turun game patah game sebelah main maleman aman aja iya pindah game sebelah pembersihan match loading nya,0
1287,"Aplikasi sangat berat. Hp cepet panas,menguras batrei, game nya kalau di mainkan patah patah. makan memori banyak sekali. Padahal hp nya ram 8 gb. Mobil legend aja cuma sedikit pemakain memori. Game nya ringan. Tidak nguras batre. Hp tetap dingin.dimainkan mulus tanpa patah2.. Terimakasih",1,aplikasi berat hp cepet panasmenguras batrei game nya mainkan patah patah makan memori hp nya ram gb mobil legend pemakain memori game nya ringan nguras batre hp dingindimainkan mulus patah terimakasih,0
1288,"Gamenya enak dimainkan.. tapi sayang setiap Sinyal buruk pasti langsung auto terlogout dari game,gak bisa nunggu sampe sinyal ada kayak di game sebelah.. jadi nya kesel Uda main lama Uda mw win karan auto Ter log out jadi hasil tidak terhitung... Semoga bisa diperbaiki",3,gamenya enak dimainkan sayang sinyal buruk langsung auto terlogout gametidak nunggu sampe sinyal kayak game sebelah nya kesel uda main uda mw win karan auto ter log out hasil terhitung semoga diperbaiki,0
1289,"Masih tier rendah udah d kasih musuh yang g seimbang, alhasil kalah terus krna main random, apa gada ada ya fitur klasifikasi untuk player yang main random jumpa sama pemain random juga, jangan sama player yang Mabar. Skin udah ok grafik keren tapi sayang skill Hero banyak yang g jelas, susah d pahami, katanya ga monoton dan fleksibel tapi jatuhnya lebih ribet, kadang ulti juga kek ga ngaruh apa apa gada rasanya, belum Minion yang lemot banget, akibatnya kenak comeback sama musuh, masih bgus ML",1,tier rendah kasih musuh seimbang alhasil kalah krna main random gada ya fitur klasifikasi player main random jumpa pemain random player mabar skin ok grafik keren sayang kemampuan hero susah pahami monoton fleksibel jatuhnya ribet kadang kemampuan khusus kek ngaruh gada minion lemot banget akibatnya kenak comeback musuh bgus ml,0
1290,"Tolong tanggapan nya devoloper saya pengguna wifi tidak terpengaruh,kenapa saya bilang seperti itu karena pengalaman saya bermain HoK,sudah bagus namun ada 1 entah itu bug atau emang seperti itu.yaitu pengguna Kouta seperti nya sangat menyayangkan karena saya mencoba menggunakan Kouta,alhasil 400mb menghilang begitu saja hanya bermain 3 pertandingan namun sudah di kuras 400mb tolong jawaban atau tanggapan nya.",1,tolong tanggapan nya devoloper pengguna wifi terpengaruhkenapa bilang pengalaman bermain hoksudah bagus bug emang ituyaitu pengguna kouta nya menyayangkan mencoba koutaalhasil mb menghilang bermain pertandingan kura mb tolong tanggapan nya,0
1291,"Selalu mendapatkan tim yang sangat tidak bisa bermain berbeda dengan tim musuh yg sudah sangat sangat mahir dalam bermain permainan tersebut, tolong lah ini game bagus tapi knp sangat tidak adil dalam pembagian tim dan juga damage antara musuh dan tim sendiri itu sangat berbeda jauh percuma saja banyak event membuat orng supaya betah tapi player nya aja gini.",2,tim bermain berbeda tim musuh yg mahir bermain permainan tolong game bagus adil pembagian tim damage musuh tim berbeda event orng betah player nya gini,0
1292,"awalnya bagus dan fun, dikasi lawan bot mudah. Level tinggi sbg single fighter bernasib sial. Dikasi tim random nubi, bodoh, dll. Bintang turun, performa buruk, bikin malu. Jadi males mo beli skin dll. Seperti biasa.. inilah yg terjadi dikebanyakan game khususna moba 5 vs 5 dkk🤣",1,bagus fun dikasi lawan bot mudah level sbg single fighter bernasib sial dikasi tim random nubi bodoh dll bintang turun performa buruk bikin malu male beli skin dll yg dikebanyakan game khususna moba dkk,0
1293,"pengalaman main yg buruk dari game ini. matchmaking yg buruk, keseimbangan hero dan battlefield yg buruk, kestabilan ping yg buruk, dan banyak fitur yg tidak ada sepeti tombol pemisah untuk hit minion. masih perlu banyak perbaikan ini game, belom bisa di bandingkan game sebelah",1,pengalaman main yg buruk game matchmaking yg buruk keseimbangan hero battlefield yg buruk kestabilan ping yg buruk fitur yg sepeti tombol pemisah hit minion perbaikan game bandingkan game sebelah,0
1294,"Keren!! Setiap naik level kita dikasih skin gratis, cuman ada empat kekurangan yaitu pas baru log in/masuk hampir setiap hari nge lag/nge bug entah kenapa,untuk ping pas push rank lumayan lah gak gampang ngelag walaupun jaringan wifi sedikit lemot,yang kedua musuhnya susah dilawan padahal itu hanya bot trus kalo ngekill beraninya cuman di tower , ketiga tim yang bot buta map trus pasti dikasih tim bot yang gak pro , keempat reecall nya lama gak kayak di ML",1,keren level dikasih skin gratis cuman kekurangan pa log inmasuk nge lagnge bug kenapauntuk ping pa push peringkat lumayan gampang ngelag jaringan wifi lemotyang musuhnya susah dilawan bot trus ngekill beraninya cuman tower ketiga tim bot buta map trus dikasih tim bot profesional keempat reecall nya kayak ml,0
1295,"Download resource ku ngebug, padahal udah di download semua resource nya, kok balik lagi ke 70%, mana ga bisa di download lagi, 70% stuck, gimana sih, game rusak, padahal udah di download data semua, kok ngebug, jadi main kurang nyaman kagak ada suara heronya, kagak ada animation skinnya, game rusak, se kikir kikirnya mlbb, mlbb ga pernah ngebug resource pack datanya, kalo mau rilis game yg bener dulu, mungkin kasus ini 1/10, tapi tetep kasihan sama yang kena kasus kek gw, game rusak, ad buktiny",1,download resource ku ngebug download resource nya download stuck gimana sih game rusak download data ngebug main nyaman kagak suara heronya kagak animation skinnya game rusak kikir kikirnya mlbb mlbb ngebug resource pack datanya rilis game yg bener tetep kasihan kena kek game rusak ad buktiny,0
1296,"Game nya bagus dan seru, tapi masalahnya ketika macthmaking pas semua sudah masuk macthmaking sering banget terjadi crash/lag, mana di beri hukuman berdiam diri pula. Lebih baik saya kembali ke Mobile Legend kalo kek gini",1,game nya bagus seru macthmaking pa masuk macthmaking banget crashlag hukuman berdiam mobile legend kek gini,0
1297,Permainan nya lumayan bagus .. Bintang 2 dulu. Terlalu banyak makan data min. Tolong lah Jangan terlalu banyak makan data min..segitu aja sih dari sya mah,2,permainan nya lumayan bagus bintang makan data min tolong makan data minsegitu sih sya mah,0
1298,"Saya tidak bisa mendownload Data di game ini, saya ga tau ga ini bug atau apa atau ruang saya penuh? Tidak ruang hp saya besar, itu membuat saya mengahpus game ini karena salah satu bug itu",1,mendownload data game bug ruang penuh ruang hp mengahpus game salah bug,0
1299,Kenapa pas main dikasih hadiah habis itu kalau nggak main game ini terus dikasih hadiah/habis itu kenapa dikasih Hero Angela padahal dia kuat banget sampai tahu combonya(padahal aku ngelag banget habis itu juga filenya harus sedikit) jadi aku kasih bintang 5/dikasih Hero gratis jadi ini game bagus banget buat pemula dan yang baru main langsung dapat semua Hero tapi sedikit (nggak papa lah sedikit bersyukur) habis itu kenapa gamenya banyak download aku juga ikut dong:/,5,pa main dikasih hadiah habis main game dikasih hadiahhabis dikasih hero angela kuat banget combonyapadahal ngelag banget habis filenya kasih bintang dikasih hero gratis game bagus banget pemula main langsung hero papa bersyukur habis gamenya download,1
1300,"Mekanisme kontrolnya kurang responsif dan sulit buat dipakai cepat2 Sama ping sering jump drastis yang awalnya stabil 18-30ms tiba2 jump ke 282ms saat momen krusial, sering juga dapat ally dan musuh yang jomplang sekali perbandingan skill nya dan ditambah entah kenapa sinyalnya konsisten ping tinggi seolah saat itu memang di set HARUS kalah , sampai saya menduga ada mekanisme dark system di game ini",3,mekanisme kontrolnya responsif sulit dipakai cepat ping jump drastis stabil jump momen krusial ally musuh jomplang perbandingan kemampuan nya ditambah sinyalnya konsisten ping set kalah menduga mekanisme dark system game,0
1301,Gamenya sangat buruk karena dalam pertandingan rank sering dapat tim yang gk seimbang apalagi pas lagi match kenaikan rank disitu tim lawan sangat hebat berbeda dengan tim sendiri yang buta map+jarang rotasi+asal maju+ngasih musuh banyak kill+kaga tau fungsi item dan juga tower terlalu tipis jadi mudah dihancurkan(1 Minion Ama lix in juga udah bisa ngancurin 3 tower😹) Seandainya bisa ngasih minus bintang maka akan saya berikan rating -6 bintang,1,gamenya buruk pertandingan peringkat tim gk seimbang pa match kenaikan peringkat disitu tim lawan hebat berbeda tim buta mapjarang rotasiasal majungasih musuh killkaga fungsi item tower tipi mudah dihancurkan minion ama lix in ngancurin tower seandainya ngasih minus bintang rating bintang,0
1302,ga ada perubahan sama sekali setelah di update malah tambah rusak jaringan klo LG maen suka keluar lag ga jelas...ni bintang klo bsa setengah saya kasih stengah deh ratingnya....perbaiki dong servernya mnta update tp malah tambah jelek bukan makin baik..,1,perubahan update rusak jaringan lg maen suka lag jelasni bintang bsa kasih stengah deh ratingnyaperbaiki servernya mnta update jelek,0
1303,"buat saat ini game ini menarik sy suka,tp ngga tau ya ke depannya gi mna,semoga ngga ada kendala..terus sy pengen banget buat beli hero/token tp sy ngga punya..bank dll..caranya gi mn ya??",5,game menarik sukatapi ngga ya depannya gi mnasemoga ngga kendalaterus pengen banget beli herotoken ngga punyabank dllcaranya gi mn ya,1
1304,"Gamenya udah bagus banget dari segi gameplay, sistem permainan , efek skin dll. Itu semuanya udah bagus banget saking bagusnya, hp saya ampe frame drop gegara efek skinnya padahal semua udah di atur grafis rendah 🗿, tingkatkan lagi optimalisasi grafisnya dan data gamenya tolong kedepannya bisa didownload berdasarkan kebutuhan aja seperti hero dan skin dimiliki saja yg bisa didownload. ok itu saja saran saya terimakasih😁",5,gamenya bagus banget segi gameplay sistem permainan efek skin dll bagus banget saking bagusnya hp ampe frame drop gegara efek skinnya atur grafis rendah tingkatkan optimalisasi grafisnya data gamenya tolong kedepannya didownload berdasarkan kebutuhan hero skin dimiliki yg didownload ok saran terimakasih,1
1305,"Sorry saya kurangi bintang nya alasan : awal"" masih nyaman main nya seru tapi makin kesini makin rusak terutama dalam system matching saya GM 27 bintang kok bisa ketemu player diamond & master? its okay kalo cmn sekali tapi terjadi beberapa kali dan nggak perlu ditanya lagi udah pasti ketololan mereka tidak bisa diobati alhasil saya drop hingga tersisa 9 bintang dan itu sangat menjengkelkan udah susah payah bermain sebagus mungkin tapi dark system nya keterlaluan syg sii tapi hrus saya uninstal.",1,sorry kurangi bintang nya alasan nyaman main nya seru kesini rusak system matching gm bintang ketemu player diamond master it okay cmn kali ketololan diobati alhasil drop tersisa bintang menjengkelkan susah payah bermain sebagus dark system nya syg sii hrus uninstal,0
1306,"Awal nya bagus bisa dimainin tapi kenapa ini saya kok gk bisa masuk ya? Error terus tolong developer kasih penjelasannya. Edit : kejadian lagi, pas masuk loading nge stuck di 18% mentok gk jalan sama sekali, wifi lancar untuk membuka apk lain cuman game ini doank sering bgt error di loading dan mentok 18%, gajelas bgt dah update pun gada perubahan cuman nambah² skin + hero doank systemnya tetep sama aja gada kemajuan",1,nya bagus dimainin gk masuk ya error tolong developer kasih penjelasannya edit kejadian pa masuk loading nge stuck mentok gk jalan wifi lancar membuka apk cuman game doank banget error loading mentok gajelas banget dah update gada perubahan cuman nambah skin hero doank systemnya tetep gada kemajuan,0
1307,"untuk + tampilan, hero, skin, efek, dan perspektif gamenya udah bagus, background voicenya juga ga kaku (+ keren bgt ini). masalahnya setelah rilis global ini malah sering lag, aku coba buat main tapi tiba-tiba layar ingamenya ga mau respon, padahal waktu masih server ori berjalan lancar loh, kok sekarang jadi gini? sayang kalo gamenya keren tapi sistemnya masih sering lag, agak kecewa hahah, tolong perbaiki yaa!",3,tampilan hero skin efek perspektif gamenya bagus background voicenya kaku keren banget rilis global lag coba main tibatiba layar ingamenya respon server ori berjalan lancar loh gini sayang gamenya keren sistemnya lag kecewa hahah tolong perbaiki yaa,0
1308,Game play nya menarik banyak evennya. tapi sayang kebanyakan player solo ketemu tim yang Mabar jadi harus ekstra hard mode. Itu pun kalo hoki dapat tim op.🥶 Buat keselurahan gamenya buat aku pribadi ok tapi saran saya tolong buat maching solo jangan di gabungin dengan maching team Mabar,3,game play nya menarik evennya sayang kebanyakan player solo ketemu tim mabar ekstra hard mode hoki tim kuat keselurahan gamenya pribadi ok saran tolong maching solo gabungin maching team mabar,0
1309,"gak jadi bintang 5 deh, tim dan musuh sangat tidak seimbang dengan perbedaan skill yang signifikan, tim tolol musuh kek esport kan kocak, mending hero baru harus dipake dulu deh di match biasa minimal 5 gitu, supaya tidak ada orang yang nyoba di rank, apalgi yang pake loong beuh, pada tolol",1,bintang deh tim musuh seimbang perbedaan kemampuan signifikan tim tolol musuh kek esport kocak mending hero dipake deh match minimal orang nyoba peringkat apalgi pake loong beuh tolol,0
1310,"Makasi udah di perbaiki masalah fps nya, ini bintang 4 nya, alasan belum bisa ngasi bintang 5 karna tampilan draft pick nya masih kaku, ga bisa pamer skin, dan hero yg di ban terlalu sedikit",4,makasi perbaiki fps nya bintang nya alasan ngasi bintang karna tampilan draft pick nya kaku pamer skin hero yg ban,1
1311,Sekarang saya tau ternyata di hok juga ada dark system' nya dan minus jalanya berat dan tidak seimbang di match permainan nya mohon stabilkan sesuai yang kami harap untuk segi fitur sama dengan mobile legends dan sama juga ada dark system' nya kalo awal sih enak tapi pas udah tier emas itu akan dapat dark system' di troll abis,2,hok dark system nya minus jalanya berat seimbang match permainan nya mohon stabilkan sesuai harap segi fitur mobile legend dark system nya sih enak pa tier emas dark system troll abis,0
1312,"Saya sudah memainkan honor of Kings lebih dari 3 bulan dan saya slalu dapat tim lawan yang lebih hebat dari tim saya ,saya sudah cape memainkan game kocak ini saya akan segera menghapus game gak ngotak ini , Im comeback to mobile legends",1,memainkan honor of king slalu tim lawan hebat tim cape memainkan game kocak menghapus game ngotak im comeback to mobile legend,0
1313,"Parah banget barusan wifi gue kenceng tapi pas main baru mulai lag.... Selama 4 menit padahal WiFi gak ada yang lag... Tuh kayak ada yang cheat bjir 🗿 padahal pas loading ke game lancar, masa tiba-tiba lag.... Pas mulai pertandingan chek lagi lah developer masih ada yang ngecheat nih 🗿🗿",1,parah banget barusan wifi kenceng pa main lag menit wifi lag tuh kayak curang bjir pa loading game lancar tibatiba lag pa pertandingan chek developer ngecheat,0
1314,"Untuk gameplay sudah bagus tapi disini yg jadi permasalahan adalah ping yang tidak stabil, saya main menggunakan wifi kencang saat awal main ping masih aman dan setelah beberapa menit ping naik drastis ke kuning dan ke merah dengan waktu yang lama untuk kembali ke hijau. Perbaikilah masalah jaringan ini terlebih dahulu, kalian sering give away skin yang banyak tapi jaringannya sering bermasalah.",2,gameplay bagus yg permasalahan ping stabil main wifi kencang main ping aman menit ping drastis kuning merah hijau perbaikilah jaringan give away skin jaringannya bermasalah,0
1315,"bagi saya fitur all hero trial card sangat tidak tepat, karena beberapa pemain melalukan troll di dalam rangked match yang sangat disayangkan disisi lainnya juga all hero trial card sangat tidak bagus di aplikasikan karena dapat menyebabkan gairah bermain jadi berkurang. karena salah satu tujuan bermain juga untuk mengumpulkan heroes dengan battle point dalam game. sungguh sangat disayangkan.",2,fitur all hero trial card pemain melalukan troll rangked match disayangkan disisi all hero trial card bagus aplikasikan menyebabkan gairah bermain berkurang salah tujuan bermain mengumpulkan hero battle point game sungguh disayangkan,0
1316,"HOK permain sangat bagus, banyak hero gratis dan skin, di dalam match line kita di tentukan, ini menurut saya sangat bagus, tapi kenapa saat pemilihan hero kita masi bisa memilih hero yang tidak sesuai denga line, seperti contoh, saya mendapat farm line, tapi bisa pilih hero mid line, ini menyebabkan saya sering dapat tim trol, jadi sama kek game sebelah, ah kocak, di sini lah kecewa saya.",1,hok permain bagus hero gratis skin match line tentukan bagus pemilihan hero masi memilih hero sesuai denga line contoh farm line pilih hero mid line menyebabkan tim trol kek game sebelah ah kocak kecewa,0
1317,"( Edit: SERING GAGAL LOGIN padahal sinyal hp saya bagus dan hp saya kualitas bagus juga. Ini mengganggu sekali. Di dalam game ada eror pas jalan dia macet sendiri ( gak gerak heronya ataupun heronya jalan ditempat) bisa diatasi dengan recall, tapi recallnya 10 dtk kelamaan)) Gk bisa login, masa harus download ulang? Sudah di download ulang masih gk bisa. Hapus game sampah yg gk jelas",1,edit gagal login sinyal hp bagus hp kualitas bagus mengganggu game eror pa jalan macet gerak heronya heronya jalan ditempat diatasi recall recallnya dtk gk login download ulang download ulang gk hapus game sampah yg gk,0
